date,open,high,low,close,volume
2021-10-12 14:30:00+05:30,198,227,194.25,223,45600
2021-10-12 14:45:00+05:30,198,225.9,195.75,222,93850
2021-10-12 15:00:00+05:30,196.55,200.95,194.3,200.7,195700
2021-10-12 15:15:00+05:30,201,211.85,200.7,210.6,410850
2021-10-13 09:15:00+05:30,202.25,209.2,177.6,186.5,260150
2021-10-13 09:30:00+05:30,186.65,192.35,184.7,188.35,196450
2021-10-13 09:45:00+05:30,188.35,215.9,186.6,206.8,220550
2021-10-13 10:00:00+05:30,206.55,209,198,208,145050
2021-10-13 10:15:00+05:30,208.25,211.85,182,209.05,99150
2021-10-13 10:30:00+05:30,209.1,211.4,181.2,184.15,63700
2021-10-13 10:45:00+05:30,211,212.8,182.5,182.5,89650
2021-10-13 11:00:00+05:30,182.5,196,182.5,194.45,26900
2021-10-13 11:15:00+05:30,193.05,197.1,189.35,196.15,20100
2021-10-13 11:30:00+05:30,196.15,199,193.55,195.1,31900
2021-10-13 11:45:00+05:30,195.1,222.35,188.3,196.65,131050
2021-10-13 12:00:00+05:30,196.65,201,195,198.2,21350
2021-10-13 12:15:00+05:30,198.2,212.1,196.75,208.25,34150
2021-10-13 12:30:00+05:30,208.25,208.55,192.5,200.4,28000
2021-10-13 12:45:00+05:30,200.4,209.75,197.1,208.5,21700
2021-10-13 13:00:00+05:30,209.25,216.3,202.15,216.2,22900
2021-10-13 13:15:00+05:30,216.45,222.9,213,217,28250
2021-10-13 13:30:00+05:30,217,222.3,194.25,199.95,107450
2021-10-13 13:45:00+05:30,199.55,214.9,198,211.75,232650
2021-10-13 14:00:00+05:30,211.25,232.6,200.85,221.75,128550
2021-10-13 14:15:00+05:30,196.25,212.8,195.9,209.2,239150
2021-10-13 14:30:00+05:30,209.35,211.8,203,203.15,176150
2021-10-13 14:45:00+05:30,203.15,231,197.65,205.25,145800
2021-10-13 15:00:00+05:30,232.5,232.5,216.4,223.45,14250
2021-10-13 15:15:00+05:30,223.65,225.1,217,222,30100
2021-10-14 09:15:00+05:30,209.45,222.35,178.5,187.1,401600
2021-10-14 09:30:00+05:30,187.05,215.05,180.45,204.45,101600
2021-10-14 09:45:00+05:30,204.45,212.85,180.75,188.95,73750
2021-10-14 10:00:00+05:30,188.7,215.9,185.35,186.65,117250
2021-10-14 10:15:00+05:30,212.85,213.95,184.8,185.7,64350
2021-10-14 10:30:00+05:30,185.7,212.2,182.95,209.5,116050
2021-10-14 10:45:00+05:30,183,188.45,181.65,187.65,77000
2021-10-14 11:00:00+05:30,187.65,197.4,187,196.8,221700
2021-10-14 11:15:00+05:30,196.1,205.2,195.5,203.6,194600
2021-10-14 11:30:00+05:30,203.65,208,199.25,205,174350
2021-10-14 11:45:00+05:30,204.9,208.35,201.3,203.3,116650
2021-10-14 12:00:00+05:30,203.3,205,198.15,201.85,101100
2021-10-14 12:15:00+05:30,201.85,204.15,192,198.55,134850
2021-10-14 12:30:00+05:30,198.45,198.45,191.8,195.85,114500
2021-10-14 12:45:00+05:30,195.85,198.8,189.5,192.55,148800
2021-10-14 13:00:00+05:30,192.25,217.75,186,193.05,85850
2021-10-14 13:15:00+05:30,193.3,220.6,189.25,211.05,48450
2021-10-14 13:30:00+05:30,210,217.1,187.45,200.25,129850
2021-10-14 13:45:00+05:30,200.1,205.15,195.5,198.75,192200
2021-10-14 14:00:00+05:30,198.95,206.95,198.7,202.65,178800
2021-10-14 14:15:00+05:30,202.75,210.6,194.8,197.3,197650
2021-10-14 14:30:00+05:30,197.65,201.3,192.15,199,238200
2021-10-14 14:45:00+05:30,199,208.5,180.95,185.15,108950
2021-10-14 15:00:00+05:30,185.4,190.35,182.7,187.15,55600
2021-10-14 15:15:00+05:30,187.55,195,183.7,195,65200
2021-10-18 09:15:00+05:30,197,203.45,167,201.85,585300
2021-10-18 09:30:00+05:30,201.1,208.7,179.15,204.95,633250
2021-10-18 09:45:00+05:30,177.45,208.95,175.6,199.65,208150
2021-10-18 10:00:00+05:30,200.75,204.85,173.35,184,244450
2021-10-18 10:15:00+05:30,184.25,186,178.1,181.2,341650
2021-10-18 10:30:00+05:30,181.3,183.05,176.15,177.9,256600
2021-10-18 10:45:00+05:30,177.75,188,177.75,179.6,292150
2021-10-18 11:00:00+05:30,179.6,183.5,175.5,177.1,207250
2021-10-18 11:15:00+05:30,177.1,183.05,173.85,180.7,169250
2021-10-18 11:30:00+05:30,181.15,182.05,172.85,173.95,169200
2021-10-18 11:45:00+05:30,173.85,180.7,173.3,175.7,145700
2021-10-18 12:00:00+05:30,176.35,184.9,173.45,183.6,175100
2021-10-18 12:15:00+05:30,183.6,188.25,179.25,182.8,176150
2021-10-18 12:30:00+05:30,183.05,196,163.85,170.45,116850
2021-10-18 12:45:00+05:30,170.45,196.65,167.35,184,229500
2021-10-18 13:00:00+05:30,184.25,190,178.05,179.9,265800
2021-10-18 13:15:00+05:30,179.9,201.6,168,178,290750
2021-10-18 13:30:00+05:30,178.9,186.5,173.9,184.2,239200
2021-10-18 13:45:00+05:30,184.55,187.8,179.15,186,141200
2021-10-18 14:00:00+05:30,185.85,193.55,164.3,166.45,140050
2021-10-18 14:15:00+05:30,166.45,191.4,164.6,185.15,106000
2021-10-18 14:30:00+05:30,185.15,187.7,173.7,176.15,183100
2021-10-18 14:45:00+05:30,175.75,182.9,171.75,181.65,249250
2021-10-18 15:00:00+05:30,181.95,201.2,173.8,198.45,245900
2021-10-18 15:15:00+05:30,199.2,203.8,173.65,173.65,69850
2021-10-18 15:30:00+05:30,174.05,174.05,174.05,174.05,850
2021-10-19 09:15:00+05:30,160.05,189.45,146.2,152,227100
2021-10-19 09:30:00+05:30,152,178.5,147.45,174.5,102650
2021-10-19 09:45:00+05:30,148.3,177,147.25,168.65,200550
2021-10-19 10:00:00+05:30,168.65,219.5,152.5,178.3,375250
2021-10-19 10:15:00+05:30,176.7,190.85,149.7,175.2,511400
2021-10-19 10:30:00+05:30,174.3,184.5,151.85,178.45,335750
2021-10-19 10:45:00+05:30,178.25,180.95,153,158.8,123950
2021-10-19 11:00:00+05:30,158.8,162.95,155.65,157.1,56250
2021-10-19 11:15:00+05:30,157.1,173,154.65,167.85,69900
2021-10-19 11:30:00+05:30,167.8,167.85,159.4,167.35,46150
2021-10-19 11:45:00+05:30,167.6,170.55,164.45,168.2,44450
2021-10-19 12:00:00+05:30,168.2,174.2,144.4,173.8,80400
2021-10-19 12:15:00+05:30,173.8,174.55,147.25,150.3,167450
2021-10-19 12:30:00+05:30,149.6,175.65,146.45,165,139000
2021-10-19 12:45:00+05:30,164.8,174.45,145.15,150.95,91650
2021-10-19 13:00:00+05:30,151.3,154.45,145.75,151.2,143200
2021-10-19 13:15:00+05:30,151,175.05,147.75,149.9,70200
2021-10-19 13:30:00+05:30,149.9,177.3,147.05,171.9,82250
2021-10-19 13:45:00+05:30,171.9,177.1,146.6,167.9,94550
2021-10-19 14:00:00+05:30,167.9,182.35,150.15,175.45,330650
2021-10-19 14:15:00+05:30,174.95,185.85,154.7,175.35,705350
2021-10-19 14:30:00+05:30,175.9,183.3,150.55,170,267050
2021-10-19 14:45:00+05:30,171,174.7,159,164.5,390100
2021-10-19 15:00:00+05:30,164.9,196.75,158,187,380850
2021-10-19 15:15:00+05:30,187.2,198.15,167,171,428700
2021-10-19 15:30:00+05:30,196,196,196,196,50
2021-10-20 09:15:00+05:30,171,200.35,154.3,196.3,324150
2021-10-20 09:30:00+05:30,196.2,200,165.25,179.3,349800
2021-10-20 09:45:00+05:30,179.3,184.4,170.85,184.4,268200
2021-10-20 10:00:00+05:30,158.25,175,158.25,169.9,98050
2021-10-20 10:15:00+05:30,169.9,192.85,160.2,190.05,184450
2021-10-20 10:30:00+05:30,164.6,192.35,162.1,182.25,151200
2021-10-20 10:45:00+05:30,182.3,185.3,170.15,178.6,224550
2021-10-20 11:00:00+05:30,178.15,202.15,170.1,182.5,166600
2021-10-20 11:15:00+05:30,182.5,190,180.1,190,178950
2021-10-20 11:30:00+05:30,189.9,204,168.85,178.3,245350
2021-10-20 11:45:00+05:30,178.1,221,172.4,191.6,130800
2021-10-20 12:00:00+05:30,191.6,218.4,187.3,205.5,271550
2021-10-20 12:15:00+05:30,204,223,188.35,214.15,352950
2021-10-20 12:30:00+05:30,214.8,216.65,204.05,206.75,255100
2021-10-20 12:45:00+05:30,207.3,221,188.8,214.6,240000
2021-10-20 13:00:00+05:30,213.9,218.15,182.55,191.3,158450
2021-10-20 13:15:00+05:30,191.3,213.95,183.35,205.75,128900
2021-10-20 13:30:00+05:30,206,224.3,193.35,199.25,355600
2021-10-20 13:45:00+05:30,199.25,225.7,190.3,194.8,169150
2021-10-20 14:00:00+05:30,224.7,226.25,191.15,219,91000
2021-10-20 14:15:00+05:30,219,237.35,200.1,229,173750
2021-10-20 14:30:00+05:30,201.2,234.25,200.3,202.05,173250
2021-10-20 14:45:00+05:30,202.05,219,200.65,217.85,125000
2021-10-20 15:00:00+05:30,217.95,223.7,189.15,210.25,248500
2021-10-20 15:15:00+05:30,209.95,218.6,187.95,189,475400
2021-10-21 09:15:00+05:30,180.35,185.95,149.25,170.2,422750
2021-10-21 09:30:00+05:30,171,202.1,160.6,192.2,399900
2021-10-21 09:45:00+05:30,192.2,197.7,160.35,162.65,294300
2021-10-21 10:00:00+05:30,163.45,193.6,160.5,176.15,177100
2021-10-21 10:15:00+05:30,176.15,203.9,164.25,171,201500
2021-10-21 10:30:00+05:30,171,199.9,166.3,177.9,533350
2021-10-21 10:45:00+05:30,177.35,212.85,173,193,360850
2021-10-21 11:00:00+05:30,190.05,217.8,180.55,185.2,259450
2021-10-21 11:15:00+05:30,212.95,212.95,180.95,195,186300
2021-10-21 11:30:00+05:30,194.85,202,166.1,168.8,630100
2021-10-21 11:45:00+05:30,168.55,195.1,166.4,186.95,310300
2021-10-21 12:00:00+05:30,186.95,190,178.85,185.45,89400
2021-10-21 12:15:00+05:30,185.45,203,170,172.65,139150
2021-10-21 12:30:00+05:30,172.65,205.25,171.4,182.4,207900
2021-10-21 12:45:00+05:30,182.95,192.8,154.85,190.25,213850
2021-10-21 13:00:00+05:30,190.95,193.15,161.9,176.95,124450
2021-10-21 13:15:00+05:30,176.95,208.45,170,189.65,227850
2021-10-21 13:30:00+05:30,189.3,194.15,177,184.2,761550
2021-10-21 13:45:00+05:30,184.25,192.9,176.6,183,639550
2021-10-21 14:00:00+05:30,183.4,204,168.2,172.15,486750
2021-10-21 14:15:00+05:30,201.1,203,165.9,179.5,553200
2021-10-21 14:30:00+05:30,179.4,188,158.2,166.4,658950
2021-10-21 14:45:00+05:30,167.7,186.55,163,185.85,371700
2021-10-21 15:00:00+05:30,158,191.95,158,177,558400
2021-10-21 15:15:00+05:30,149.8,172,149.2,171,2345200
2021-10-21 15:30:00+05:30,172,172,172,172,550
2021-10-22 09:15:00+05:30,146.75,161.35,125.15,131.4,3375850
2021-10-22 09:30:00+05:30,131.35,145.9,131.35,145,4454500
2021-10-22 09:45:00+05:30,144.75,161.95,130.7,152.7,2757550
2021-10-22 10:00:00+05:30,153.9,159.55,125.45,126.8,2367650
2021-10-22 10:15:00+05:30,153.3,155.5,121.4,128.6,1337950
2021-10-22 10:30:00+05:30,155.8,156,122.95,149.65,995550
2021-10-22 10:45:00+05:30,150.15,150.15,134.35,145.2,1074850
2021-10-22 11:00:00+05:30,145.05,150,120,143.1,1740450
2021-10-22 11:15:00+05:30,143.4,163.35,135.35,153.25,1663450
2021-10-22 11:30:00+05:30,153.25,167.55,133,145,3543350
2021-10-22 11:45:00+05:30,145,151.2,133.9,133.95,2245100
2021-10-22 12:00:00+05:30,161.2,166.05,126.95,152.6,1391450
2021-10-22 12:15:00+05:30,151,163.45,143.8,153.95,836350
2021-10-22 12:30:00+05:30,152.8,159,143.05,147.4,635400
2021-10-22 12:45:00+05:30,147,169.1,138.75,162.25,865150
2021-10-22 13:00:00+05:30,162.95,167,144.5,144.95,1896050
2021-10-22 13:15:00+05:30,144.9,173.7,141.95,149.15,1707100
2021-10-22 13:30:00+05:30,148.75,174.5,139.05,152.15,1200800
2021-10-22 13:45:00+05:30,152.7,171.35,140,148.15,1826350
2021-10-22 14:00:00+05:30,148,159.5,134.05,139.8,2151500
2021-10-22 14:15:00+05:30,140.3,169.4,127.6,168.8,1659850
2021-10-22 14:30:00+05:30,169.55,177.45,140,148.6,1623000
2021-10-22 14:45:00+05:30,149.35,167.15,130,153.85,2362350
2021-10-22 15:00:00+05:30,153.1,173.85,128.75,163.2,2087900
2021-10-22 15:15:00+05:30,164,166,155,163.75,1584050
2021-10-22 15:30:00+05:30,164,164,164,164,700
2021-10-25 09:15:00+05:30,112,169.8,112,142.3,4546700
2021-10-25 09:30:00+05:30,169.65,172.35,134.55,158.85,1676300
2021-10-25 09:45:00+05:30,158.85,168.45,135.7,149.1,4141750
2021-10-25 10:00:00+05:30,176.4,177.35,140.95,157.25,2694700
2021-10-25 10:15:00+05:30,157.55,166.55,131.1,164.7,2030700
2021-10-25 10:30:00+05:30,164.45,164.65,121.65,132.45,2207050
2021-10-25 10:45:00+05:30,134.6,143.65,124.85,139.95,3904650
2021-10-25 11:00:00+05:30,139.6,154.85,132.25,150.5,3390900
2021-10-25 11:15:00+05:30,151.3,155,121.25,125.5,1985800
2021-10-25 11:30:00+05:30,124.35,152.6,121.7,132.85,1101700
2021-10-25 11:45:00+05:30,132.6,143.6,128.5,141.4,1287750
2021-10-25 12:00:00+05:30,141.25,154.45,113.6,141.35,5530300
2021-10-25 12:15:00+05:30,141.3,165.25,122.4,135.3,1248900
2021-10-25 12:30:00+05:30,135.4,139.85,129.6,131.65,887900
2021-10-25 12:45:00+05:30,131,147.35,128.35,137.6,730300
2021-10-25 13:00:00+05:30,137.35,151.7,134.15,134.9,862900
2021-10-25 13:15:00+05:30,135.1,144,131.7,142.7,578950
2021-10-25 13:30:00+05:30,142.8,153.75,116.5,140.5,2127300
2021-10-25 13:45:00+05:30,140.25,143.2,124.6,136.55,946500
2021-10-25 14:00:00+05:30,137.4,160.9,123.15,138.5,951300
2021-10-25 14:15:00+05:30,167.4,167.4,121.35,132.15,2940800
2021-10-25 14:30:00+05:30,131.1,142.6,124.7,135.85,1848200
2021-10-25 14:45:00+05:30,134.95,148,111.25,118.5,1855250
2021-10-25 15:00:00+05:30,118.65,147.5,115,141.95,1713850
2021-10-25 15:15:00+05:30,142.65,145.65,118,123.65,1319400
2021-10-25 15:30:00+05:30,124.25,124.25,124.25,124.25,1250
2021-10-26 09:15:00+05:30,125.25,143.25,99,111.35,7927150
2021-10-26 09:30:00+05:30,110.95,135.95,104.5,132.55,2968150
2021-10-26 09:45:00+05:30,104.45,126.75,100.3,123.15,3166300
2021-10-26 10:00:00+05:30,123.25,125.85,109.6,112.95,1843300
2021-10-26 10:15:00+05:30,112.3,145.9,106.7,124.6,4704150
2021-10-26 10:30:00+05:30,125,146.1,111,138.2,2207450
2021-10-26 10:45:00+05:30,137.25,153.05,112.95,125.2,1952100
2021-10-26 11:00:00+05:30,124.95,131.95,113.6,127.9,1318150
2021-10-26 11:15:00+05:30,127.4,147.6,115.35,133.55,1631100
2021-10-26 11:30:00+05:30,133,140.1,107.65,112.8,1236700
2021-10-26 11:45:00+05:30,112.5,116.9,105.6,114.85,868200
2021-10-26 12:00:00+05:30,114.55,131,99.8,122.75,2749100
2021-10-26 12:15:00+05:30,122.6,130.5,100.5,126.75,1218450
2021-10-26 12:30:00+05:30,126.75,136.2,99.9,134.05,1934850
2021-10-26 12:45:00+05:30,105.7,124.65,105,123.4,1234950
2021-10-26 13:00:00+05:30,96,128.7,93.75,118.9,1128350
2021-10-26 13:15:00+05:30,118.8,126.8,92.45,108.65,2520100
2021-10-26 13:30:00+05:30,108.95,125,94.8,97.35,5635850
2021-10-26 13:45:00+05:30,125.95,129.5,90.6,92.9,2824100
2021-10-26 14:00:00+05:30,92.8,125,88.8,103.2,2596450
2021-10-26 14:15:00+05:30,102.75,104.85,92.8,101.15,2064700
2021-10-26 14:30:00+05:30,101.4,123.45,91.65,96.75,2448000
2021-10-26 14:45:00+05:30,96.65,103.3,93.15,101.1,1428550
2021-10-26 15:00:00+05:30,101.4,119.3,92.75,117.45,2670100
2021-10-26 15:15:00+05:30,118.05,125.5,90.45,113,8408750
2021-10-26 15:30:00+05:30,113,113,113,113,4400
2021-10-27 09:15:00+05:30,109.7,134.1,70.8,95,10946950
2021-10-27 09:30:00+05:30,94.95,97.1,77.45,83.35,5432400
2021-10-27 09:45:00+05:30,83.35,95.8,82.6,91.8,4045200
2021-10-27 10:00:00+05:30,91.45,93.95,73.6,83.7,4366550
2021-10-27 10:15:00+05:30,84.3,93.2,79.7,82.75,3884700
2021-10-27 10:30:00+05:30,82.7,105.85,72.4,81.55,3617650
2021-10-27 10:45:00+05:30,81.6,86.35,77.9,80.45,2660550
2021-10-27 11:00:00+05:30,80.3,87.9,79.85,85.7,2624800
2021-10-27 11:15:00+05:30,85.85,99.4,85,97.55,4583650
2021-10-27 11:30:00+05:30,70.4,101.6,67.5,74.55,4364800
2021-10-27 11:45:00+05:30,74.75,77,65.7,67.25,2087750
2021-10-27 12:00:00+05:30,94.55,96.35,79.5,80.4,4417550
2021-10-27 12:15:00+05:30,80,86.4,76.85,84,2857250
2021-10-27 12:30:00+05:30,84,90.65,74.25,77.9,3189000
2021-10-27 12:45:00+05:30,77.65,84.9,74.1,78.1,2349900
2021-10-27 13:00:00+05:30,77.75,88.35,75.5,85,3267200
2021-10-27 13:15:00+05:30,85.05,86.95,78.5,81.2,1952750
2021-10-27 13:30:00+05:30,81.2,94.4,79.3,81.4,3346400
2021-10-27 13:45:00+05:30,81.7,86.5,78.45,84.95,2339800
2021-10-27 14:00:00+05:30,85.25,86.5,80.05,81.6,2021900
2021-10-27 14:15:00+05:30,81.5,95.95,57,80.35,5084450
2021-10-27 14:30:00+05:30,79.55,93.1,60.35,88,5060250
2021-10-27 14:45:00+05:30,61.35,74.9,59.25,72.55,3275100
2021-10-27 15:00:00+05:30,72.2,92.1,58.4,58.95,4329150
2021-10-27 15:15:00+05:30,87.6,88.9,55.25,59.55,4650150
2021-10-27 15:30:00+05:30,60,60,60,60,1750
2021-10-28 09:15:00+05:30,85,92.7,44.2,46.45,5247250
2021-10-28 09:30:00+05:30,46.05,79.95,41.25,71,8414550
2021-10-28 09:45:00+05:30,45.45,73.5,45,67.25,6542050
2021-10-28 10:00:00+05:30,66.25,73,42.4,49.5,3656850
2021-10-28 10:15:00+05:30,49.35,54.4,41.85,44.9,5854350
2021-10-28 10:30:00+05:30,45,72.7,41.25,54.75,3037000
2021-10-28 10:45:00+05:30,54.35,76.05,43.05,72.9,4496200
2021-10-28 11:00:00+05:30,44.35,76.3,43.6,49.5,4084800
2021-10-28 11:15:00+05:30,50.2,58.2,41.75,44.85,3295900
2021-10-28 11:30:00+05:30,44.9,51.35,38.7,42.95,2517250
2021-10-28 11:45:00+05:30,42.65,59.85,31,33.8,5672150
2021-10-28 12:00:00+05:30,59.25,68.55,37.15,65.6,3874300
2021-10-28 12:15:00+05:30,65.25,66.05,39.25,41.65,7395800
2021-10-28 12:30:00+05:30,41.25,59.6,40.05,51.35,6418750
2021-10-28 12:45:00+05:30,51.25,59.7,28.1,31.6,5246900
2021-10-28 13:00:00+05:30,31.7,58.25,26.4,42.6,5303350
2021-10-28 13:15:00+05:30,43.1,55.3,20.55,45.15,4784200
2021-10-28 13:30:00+05:30,44.65,60.2,25.75,28.55,7054000
2021-10-28 13:45:00+05:30,55.05,59.05,22.8,33.45,7503900
2021-10-28 14:00:00+05:30,33.3,36.05,23,33.7,7103400
2021-10-28 14:15:00+05:30,33.5,60.65,24.1,40.05,6570550
2021-10-28 14:30:00+05:30,40.05,48.65,24.05,27.4,7715450
2021-10-28 14:45:00+05:30,27.1,42.8,6.35,27.2,16756550
2021-10-28 15:00:00+05:30,27.9,43.05,5,23.8,18037100
2021-10-28 15:15:00+05:30,23.5,63.35,2.5,7.55,5957550
2021-10-28 15:30:00+05:30,7.45,7.45,7.45,7.45,900
2021-10-29 09:15:00+05:30,365.95,403.3,345.9,369.75,71750
2021-10-29 09:30:00+05:30,368.7,385.4,324.85,350,124350
2021-10-29 09:45:00+05:30,327.7,375.75,320,350.35,160550
2021-10-29 10:00:00+05:30,350.7,364.95,329,345.05,277300
2021-10-29 10:15:00+05:30,345.05,357.5,335,336.35,14250
2021-10-29 10:30:00+05:30,336.35,346.25,317.25,332.5,44050
2021-10-29 10:45:00+05:30,332.5,336,318.75,325.85,78850
2021-10-29 11:00:00+05:30,325.85,345.1,317.95,322.6,38350
2021-10-29 11:15:00+05:30,322.6,340,310.2,335.95,7000
2021-10-29 11:30:00+05:30,335.95,340.45,320,332,6600
2021-10-29 11:45:00+05:30,332,336.6,321.9,321.9,6100
2021-10-29 12:00:00+05:30,322.8,350,321.4,342.2,39950
2021-10-29 12:15:00+05:30,311.85,344.25,307.5,334,30650
2021-10-29 12:30:00+05:30,334,336,316.8,332.85,69550
2021-10-29 12:45:00+05:30,332.9,344.3,321.1,334.35,57100
2021-10-29 13:00:00+05:30,335,348.7,320.55,328.25,41650
2021-10-29 13:15:00+05:30,328.25,352.3,314,332.85,25600
2021-10-29 13:30:00+05:30,332.85,353.6,320,335,23150
2021-10-29 13:45:00+05:30,335,351,324.05,344,9800
2021-10-29 14:00:00+05:30,344,353.85,322.25,338,29600
2021-10-29 14:15:00+05:30,338,382.45,326,342.15,82500
2021-10-29 14:30:00+05:30,316,354.1,316,343.05,35200
2021-10-29 14:45:00+05:30,316.5,334.75,315.6,319.35,5600
2021-10-29 15:00:00+05:30,347.55,355.55,313.2,338,71000
2021-10-29 15:15:00+05:30,338,355,321.55,331.2,55050
2021-10-29 15:30:00+05:30,333.5,333.5,333.5,333.5,50
2021-11-01 09:15:00+05:30,278.35,344.75,278.35,318.1,233150
2021-11-01 09:30:00+05:30,318.1,337.3,300.7,329.1,47250
2021-11-01 09:45:00+05:30,301.9,333,296.2,320.3,114850
2021-11-01 10:00:00+05:30,320.3,341.55,310,327.2,86750
2021-11-01 10:15:00+05:30,327.2,335.4,315,335.4,13550
2021-11-01 10:30:00+05:30,304.7,337.35,303.65,322.4,7400
2021-11-01 10:45:00+05:30,322.4,346.7,316.5,320.65,21400
2021-11-01 11:00:00+05:30,319.85,330.15,314,326,11450
2021-11-01 11:15:00+05:30,326,332.45,316,325.2,6200
2021-11-01 11:30:00+05:30,325.2,342.95,324.75,339.2,13000
2021-11-01 11:45:00+05:30,339.2,342.25,331.75,340,5600
2021-11-01 12:00:00+05:30,340,341.15,312.5,315,31750
2021-11-01 12:15:00+05:30,343,343,309.75,325.15,115050
2021-11-01 12:30:00+05:30,325.1,330,317.85,322.75,103800
2021-11-01 12:45:00+05:30,322.75,352,311,329.75,152950
2021-11-01 13:00:00+05:30,329.75,338.95,321.8,338.95,82450
2021-11-01 13:15:00+05:30,337.9,346.7,336.75,344.05,79700
2021-11-01 13:30:00+05:30,314.8,355.5,314.8,334.75,121650
2021-11-01 13:45:00+05:30,334,347,332.2,343.2,141750
2021-11-01 14:00:00+05:30,343.2,352.25,325,333.15,91400
2021-11-01 14:15:00+05:30,332.95,345.65,315.1,324.3,45300
2021-11-01 14:30:00+05:30,324.3,354.3,318.65,320.1,19900
2021-11-01 14:45:00+05:30,349.95,354.75,309.95,348.2,28400
2021-11-01 15:00:00+05:30,348.2,348.2,310,317.8,51550
2021-11-01 15:15:00+05:30,317.7,324.45,310,322,11350
2021-11-01 15:30:00+05:30,322,322,322,322,50
2021-11-02 09:15:00+05:30,295,314.45,278.55,303,264550
2021-11-02 09:30:00+05:30,303,308.35,275,299.65,27400
2021-11-02 09:45:00+05:30,299.65,305.5,289,291.25,6800
2021-11-02 10:00:00+05:30,291.25,314.2,278,284.85,22200
2021-11-02 10:15:00+05:30,284.85,291.2,282.25,286,4600
2021-11-02 10:30:00+05:30,286,317.95,283.35,292.15,100550
2021-11-02 10:45:00+05:30,292,299.05,287.15,288.1,59050
2021-11-02 11:00:00+05:30,287.6,308.1,276.95,285.45,54350
2021-11-02 11:15:00+05:30,285.45,292.8,282.15,292.35,9150
2021-11-02 11:30:00+05:30,292.35,308,274.25,275.85,14050
2021-11-02 11:45:00+05:30,302.85,305.65,278.15,286.35,13350
2021-11-02 12:00:00+05:30,286.35,292.1,284.85,289,4800
2021-11-02 12:15:00+05:30,289,309.1,281.3,300.1,10750
2021-11-02 12:30:00+05:30,300.1,306.35,277.85,300.8,51500
2021-11-02 12:45:00+05:30,300.8,308.4,285.35,290.45,54800
2021-11-02 13:00:00+05:30,290.45,300,285.15,295.75,78250
2021-11-02 13:15:00+05:30,296,300.75,289.45,295.6,73300
2021-11-02 13:30:00+05:30,295.6,301.8,286.45,298.2,87950
2021-11-02 13:45:00+05:30,298.2,315.9,274,298.15,66000
2021-11-02 14:00:00+05:30,298.15,298.25,269.6,275.9,157350
2021-11-02 14:15:00+05:30,276.35,300,266.55,277.25,114450
2021-11-02 14:30:00+05:30,277.25,283.45,268.1,281.65,92000
2021-11-02 14:45:00+05:30,281.65,300,275.55,278.95,143000
2021-11-02 15:00:00+05:30,278.95,302.9,269.9,282.95,95700
2021-11-02 15:15:00+05:30,282.95,286.65,272.7,279.15,132350
2021-11-03 09:15:00+05:30,295.55,295.55,263,280.75,14250
2021-11-03 09:30:00+05:30,280.75,298.3,260.3,293.75,173150
2021-11-03 09:45:00+05:30,293.75,295.95,266.3,286,85400
2021-11-03 10:00:00+05:30,286,290,279.25,282.15,4550
2021-11-03 10:15:00+05:30,282.15,286.2,280,282.55,3400
2021-11-03 10:30:00+05:30,282.55,285.35,277.65,281.95,4600
2021-11-03 10:45:00+05:30,283,283,274.5,281.35,5100
2021-11-03 11:00:00+05:30,281.35,286.95,259.55,261,9850
2021-11-03 11:15:00+05:30,261,290.8,259.3,283.1,19650
2021-11-03 11:30:00+05:30,283.1,283.8,259.45,276.85,12350
2021-11-03 11:45:00+05:30,276.85,287.75,260.55,281.4,21250
2021-11-03 12:00:00+05:30,281,281,264,268.1,150950
2021-11-03 12:15:00+05:30,295.25,295.25,253,259.75,70200
2021-11-03 12:30:00+05:30,279.55,284.8,257.25,277.95,45500
2021-11-03 12:45:00+05:30,277.95,281.95,270.85,276.75,2650
2021-11-03 13:00:00+05:30,276.75,283.85,255.25,271.15,50900
2021-11-03 13:15:00+05:30,272.8,278.5,247.2,275.95,81150
2021-11-03 13:30:00+05:30,275.6,280.75,253.3,263,47050
2021-11-03 13:45:00+05:30,263,270,240.65,248.8,71900
2021-11-03 14:00:00+05:30,248.8,278.05,248.55,265,95200
2021-11-03 14:15:00+05:30,265,287.25,248.3,250.5,146100
2021-11-03 14:30:00+05:30,277,277,245.35,264,124300
2021-11-03 14:45:00+05:30,263.7,266.5,248.8,259.65,134050
2021-11-03 15:00:00+05:30,260.05,273.5,235.5,267,95650
2021-11-03 15:15:00+05:30,266.7,281.9,241.55,269.55,47100
2021-11-03 15:30:00+05:30,254.05,254.05,254.05,254.05,50
2021-11-04 18:15:00+05:30,248,248,217.1,225,19450
2021-11-04 18:30:00+05:30,225,246,218.35,244.55,17900
2021-11-04 18:45:00+05:30,221.4,250.95,217.1,248.9,51650
2021-11-04 19:00:00+05:30,248.9,249.75,240.2,245.1,102100
2021-11-08 09:15:00+05:30,240,270.85,232.2,249.05,97300
2021-11-08 09:30:00+05:30,249.05,267.5,232,240.4,83750
2021-11-08 09:45:00+05:30,266,268.25,236.85,259.7,10700
2021-11-08 10:00:00+05:30,259.7,265,250,253.7,9800
2021-11-08 10:15:00+05:30,252.3,263.85,245,260.85,7550
2021-11-08 10:30:00+05:30,261.75,265.85,234.8,248.35,61700
